EmpID,BiasInfluentialFactor,FitmentPercent
3539,Gender,83.95466124403366
22970,,78.9870150726937
22936,DegreeBranch,82.77610220364589
15917,,45.926453297299965
21918,YearsOfExperince,83.17673661963894
5069,Gender,81.56210768407387
6282,,50.36990326378538
6719,EmpScore,90.42889358875222
15742,DegreeBranch,82.96017661558767
3144,Gender,82.38133772261205
9462,Gender,83.31093967887814
20810,YearsOfExperince,81.95349586413649
5150,,78.20364736502898
15178,,47.77421592192014
15249,Gender,81.882778737076
24000,Gender,82.88446940451334
6918,DegreeBranch,82.39018039108677
9038,YearsOfExperince,73.2444277758068
3985,YearsOfExperince,90.2486142281778
9776,Gender,82.34891835308
11223,,46.042804552601474
21091,MartialStatus,84.86621758500453
11120,,54.672813108380076
3578,DegreeBranch,82.44854683079937
13296,,47.497314625045405
7800,DegreeBranch,83.49224186364647
4289,,47.48859221190591
16108,,76.43274811588206
10227,DegreeBranch,84.2133312077561
13282,Gender,82.89072718068356
9589,,55.71894068390911
15996,Gender,82.93971354759907
6686,DegreeBranch,82.8461469177017
12175,DegreeBranch,83.19484799332422
13563,,47.88829243818938
24106,CurrentCompanyType,75.19281700511459
21498,DegreeBranch,83.12133140308356
16027,DegreeBranch,89.58075291634815
12977,Gender,83.10354716824352
5886,DegreeBranch,89.76345726515083
11487,,79.48223937166917
10591,DegreeBranch,82.82417678493829
4421,Gender,82.28601005030131
16292,DegreeBranch,81.60517704716261
16923,DegreeBranch,84.48477577558072
9665,,46.20176456285854
8285,,47.450754613246
18177,EmpScore,89.44401416482313
20774,DegreeBranch,82.09917354026614
17187,EmpScore,83.83650694182411
16583,Gender,84.18098753165255
3147,,53.323962381326105
3430,,45.46484051714644
9165,MartialStatus,84.38603750679763
10270,DegreeBranch,82.3463410406954
24279,DegreeBranch,83.838269203243
12081,,48.38334042576751
23979,Gender,80.92903540044863
16966,Gender,81.16451534416755
10164,DegreeBranch,90.23533447164165
22117,EmpScore,83.54732394743792
9111,,46.47914049069625
5419,Gender,84.14025472731271
7876,HighestDegree,82.6891892904256
23750,,46.508107022068785
6287,DegreeBranch,83.25238016950952
22136,HighestDegree,81.66768437472679
10430,HighestDegree,82.6205792342217
17871,CurrentCompanyType,65.70627102561144
5439,DegreeBranch,81.87094285571949
18011,,44.94921837900978
7723,Gender,80.62016148861908
2490,YearsOfExperince,82.9037800315794
12098,LatestDegreeCGPA,71.13723737938707
18608,Gender,81.66793361727295
20423,,52.75861342712408
16703,CurrentCompanyType,75.57869536226974
3588,DegreeBranch,89.90257960259571
23917,,48.312050350396134
17419,,45.42219597902509
19629,Gender,82.44594705797351
14778,YearsOfExperince,82.66563542474572
23381,DegreeBranch,83.15935539063686
6058,DegreeBranch,90.40872677186928
2724,Gender,82.4707442377507
9632,Gender,83.66835571443168
18599,DegreeBranch,84.83243087467977
13169,MartialStatus,84.36731330736058
22285,DegreeBranch,90.232356340812
5276,EmpScore,90.10539420800396
11555,,48.23030254229031
4924,,79.63441609774281
14006,DegreeBranch,82.35051726787975
20113,,47.190573767170996
17523,YearsOfExperince,83.84538028635004
6842,YearsOfExperince,81.28197802374568
21241,YearsOfExperince,83.22494810341944
8559,YearsOfExperince,83.46271924840805
3265,,50.5964116626617
17640,Gender,83.60995753639457
21354,HighestDegree,82.23271579842765
14310,HighestDegree,90.54178927027883
18865,CurrentCompanyType,68.41030811987028
19382,MartialStatus,84.0584750928439
14327,Gender,84.49200615900561
19480,,47.40127811586048
13038,Gender,81.63839322722626
9727,HighestDegree,83.07230323872899
12322,,50.620859077601935
22608,DegreeBranch,90.02861556870599
13170,Gender,81.25573070934159
12271,,68.24946406982762
23620,,71.54864831382446
16442,,46.681726404774345
7824,YearsOfExperince,82.51047655434981
21374,YearsOfExperince,81.3362606926084
10169,DegreeBranch,82.53305561901499
2801,CurrentCompanyType,66.49579779233798
2364,DegreeBranch,83.75813077977767
3702,HighestDegree,83.12393322454311
17941,EmpScore,90.24691221657622
23300,CurrentCompanyType,67.95102415817048
19852,,46.82608439603152
13765,HighestDegree,69.06602686609425
15388,,46.37733441276677
16432,,79.25315331655146
11375,DegreeBranch,83.78079140314233
19329,LatestDegreeCGPA,60.09894584647947
18288,EmpScore,89.91654970628365
21801,EmpScore,90.62538139939402
19475,,53.55680685572621
11250,Gender,82.30512975712564
20551,DegreeBranch,82.78289337328404
21559,MartialStatus,83.98336453223793
12275,DegreeBranch,82.65073943525091
22469,,46.528090521606735
3668,EmpScore,81.06672242806944
11433,DegreeBranch,82.6215728538566
8061,YearsOfExperince,83.1206127525721
7297,CurrentCompanyType,89.51896970109335
10673,,46.65041086636802
7006,,52.32473249276147
7938,,46.83807358430701
13442,MartialStatus,84.78205752483565
20070,DegreeBranch,90.75213517987137
12054,DegreeBranch,81.01585120026631
23290,DegreeBranch,81.1176363775353
23569,MartialStatus,84.78768270582064
12760,,46.38410539234208
10596,MartialStatus,82.83628171892776
11568,LatestDegreeCGPA,76.59442189437843
19846,YearsOfExperince,82.63956718384358
11852,HighestDegree,82.54888238018113
14410,,80.02086510662791
14522,,76.66972114324696
23222,DegreeBranch,90.15023051258206
10386,Gender,82.63220067990696
24172,Gender,82.48367041398173
4019,,78.32939012674099
8494,HighestDegree,68.65299605075599
19619,,48.75815200385764
15135,YearsOfExperince,90.09217428464382
5607,Gender,82.10069313692235
7504,LatestDegreeCGPA,59.467507855251206
9124,HighestDegree,82.57313741109469
9339,DegreeBranch,83.25630443868144
4882,CurrentCompanyType,74.37154042474073
12590,DegreeBranch,83.8041368570014
16237,CurrentCompanyType,90.40386389997376
4522,YearsOfExperince,84.1305003416507
8982,Gender,80.86290878028555
24253,MartialStatus,84.18300969519426
19230,YearsOfExperince,81.24342517647469
13000,Gender,81.40235216973836
23928,DegreeBranch,90.05672551845673
16627,,47.61622783876577
20665,Gender,81.00743932287233
21301,YearsOfExperince,83.26388567500004
19440,,76.5250042378902
14095,Gender,81.76766001647186
12835,YearsOfExperince,83.72774325342569
7606,YearsOfExperince,82.77644369229645
6575,,71.63912657652884
11275,HighestDegree,82.65477692147655
11124,YearsOfExperince,82.55886858055887
11877,Gender,81.43492822093415
14795,HighestDegree,90.75313753131036
13342,DegreeBranch,83.75254845425245
10125,,47.07096063887758
5991,,72.95002630788119
21558,YearsOfExperince,82.97679371364171
13234,DegreeBranch,89.53803897889107
4436,Gender,84.00646551956314
8373,,46.46946780636248
4734,Gender,82.47185619053316
5039,Gender,83.05107520654595
19087,EmpScore,82.90500199719516
13535,DegreeBranch,81.34326724988327
2621,EmpScore,81.96645377464013
18544,Gender,82.37100157573487
6509,,45.235659856988505
22699,DegreeBranch,82.88619330590154
10903,YearsOfExperince,82.5679146220144
4362,EmpScore,81.6522292825026
6925,EmpScore,90.67098501158922
22573,DegreeBranch,82.65936841332015
22667,Gender,80.59434604606133
12563,DegreeBranch,82.9844436635919
21608,,51.692771683072934
9086,DegreeBranch,83.43021982877181
8034,,45.816876448607836
23550,DegreeBranch,89.97386662810723
14803,DegreeBranch,82.28091006487391
11092,,76.70178789210578
19988,,79.78555648598761
22401,,46.50591792070276
2680,Gender,81.83492860182804
23798,Gender,82.02145965161729
13756,Gender,80.99656380672609
15257,,47.128181339657246
8680,DegreeBranch,83.43356942563346
5843,EmpScore,82.97824803959205
21020,Gender,82.40462104822475
6888,DegreeBranch,83.32815501750557
8467,Gender,82.55160814673118
13127,Gender,83.17370091880393
21561,EmpScore,82.92195571342278
5945,DegreeBranch,83.93235565939214
14444,,76.49722767270886
20184,DegreeBranch,89.9635992642579
10722,Gender,81.67435626332663
21378,YearsOfExperince,82.15000538263925
5778,Gender,82.78654537955701
14330,Gender,81.17186197951258
17476,,78.21267778376287
23748,DegreeBranch,83.34715791928015
5189,HighestDegree,83.3263449123489
20815,,78.64289240066478
22798,Gender,81.24081556267517
16173,,47.19361467978443
22986,,45.937691631973706
7799,Gender,81.82191608918282
17857,DegreeBranch,90.40587187949197
10095,MartialStatus,83.9272608800355
10090,EmpScore,82.7822979013763
18915,CurrentCompanyType,68.27542381020298
14352,Gender,82.54994225558096
3518,,47.590785063158386
21893,Gender,81.40024013187083
8897,HighestDegree,82.04496508288854
9892,Gender,81.94575988778746
4255,DegreeBranch,89.66698492221043
9205,YearsOfExperince,82.36226794811053
10889,DegreeBranch,89.74225041626504
3297,DegreeBranch,83.63303470710494
14746,,51.06903554271082
9206,,47.03607477600453
20348,DegreeBranch,82.70048415320726
13996,CurrentCompanyType,65.19747260535749
8145,DegreeBranch,82.81924220539699
19409,EmpScore,89.78545377717901
15988,Gender,82.34921498848328
17364,YearsOfExperince,82.37810819082617
8279,YearsOfExperince,83.27606882786226
15462,,78.76575429694199
7744,DegreeBranch,90.93446154807651
15269,HighestDegree,83.71457026026025
20753,YearsOfExperince,82.81183399706345
16251,Gender,82.86671891680211
5180,Gender,80.70367615004085
20977,DegreeBranch,89.00177626197924
24238,DegreeBranch,82.69691353676996
3354,,46.12865939705662
12687,,43.61995850217644
16614,Gender,81.1805666876299
16082,YearsOfExperince,82.33692718024253
21612,DegreeBranch,83.03226535552102
9517,HighestDegree,82.30190817232534
7217,Gender,82.74444116598018
16723,HighestDegree,82.84609045928946
22017,YearsOfExperince,82.04679274999852
3689,DegreeBranch,83.62917204723335
10355,Gender,81.04166701220893
18640,EmpScore,89.9320438129874
6337,Gender,81.98716596379028
15121,,49.80189852036012
9613,Ethinicity,85.61901730313171
9597,EmpScore,91.21431944658364
17236,,46.62071714668137
9690,CurrentCompanyType,89.39053283785631
3859,HighestDegree,83.34642983924836
12312,Gender,81.54871159811675
20976,Gender,82.87813118148682
20547,DegreeBranch,90.04970990023804
17281,DegreeBranch,82.4059026095607
18130,,51.17499098532957
10038,,46.562948437112354
11000,Gender,81.24964876442476
5905,YearsOfExperince,83.06802026865057
12104,,54.88316721914229
20310,Gender,81.92897607363253
6051,YearsOfExperince,82.68561456121056
18084,YearsOfExperince,82.39644472029312
11031,YearsOfExperince,82.89512763326167
21712,DegreeBranch,82.23662919812573
5749,Gender,83.24320003778112
23069,YearsOfExperince,90.24561187393897
4845,CurrentCompanyType,89.13454571793282
12747,EmpScore,89.80092754432115
7910,,46.48879079505958
5181,,46.030651095679445
19450,DegreeBranch,83.47630447233894
14281,EmpScore,82.53440086111682
4163,Gender,81.30226466994226
23173,DegreeBranch,82.3129732492131
15984,DegreeBranch,81.77953691237448
15835,,46.64480539104969
18715,CurrentCompanyType,77.43290515202455
19869,EmpScore,82.77306249940216
11454,,48.77820148094069
12442,Gender,82.16672770983804
4319,,78.09713789683686
7569,HighestDegree,82.0376205595477
12992,Gender,80.67978469153331
16590,DegreeBranch,83.30246306205734
2873,DegreeBranch,84.38693197557116
12539,EmpScore,91.07098378503312
19233,,46.225784080469055
5566,Gender,82.76410633897888
20393,,76.30155475126998
20673,MartialStatus,84.19156538635274
23889,EmpScore,90.90568684749728
15333,Gender,82.06655017210011
13798,,45.96100969838212
23345,YearsOfExperince,81.89031304039031
2094,DegreeBranch,82.52460102173578
8658,DegreeBranch,83.5516842485969
12675,DegreeBranch,89.43015719520054
12383,YearsOfExperince,90.78746616606729
10776,CurrentCompanyType,79.61635789818948
19347,,45.802936133620065
20064,,75.53256718792497
11504,DegreeBranch,82.95742972921882
8485,CurrentCompanyType,77.38028307154563
23017,,46.855289526715396
3854,YearsOfExperince,81.2500484978181
3300,,74.98433789169508
14706,,46.866808323795105
5436,Gender,80.88792261798392
18056,Gender,82.87503440944633
15355,MartialStatus,83.38695340832348
10665,,46.95860746897824
11491,EmpScore,82.11840837887684
24274,Gender,84.61863414727975
23543,EmpScore,90.08571714406818
24025,DegreeBranch,83.63542583367528
15712,YearsOfExperince,80.43884982035881
9994,DegreeBranch,81.84784374869437
18022,,45.9965048295356
2242,Ethinicity,83.57579098581415
11335,EmpScore,89.36753408683211
2647,YearsOfExperince,83.41740548813918
8834,,45.704280467575295
13603,Gender,80.20920833345666
17639,Gender,81.8676865269976
23054,Gender,82.60106709917517
6109,YearsOfExperince,83.29372022835453
23208,Gender,81.09194007541822
13412,Gender,81.56182815897006
4997,Gender,82.61554607567618
19082,EmpScore,90.83800130589333
16057,DegreeBranch,83.53041724488541
13972,HighestDegree,83.03907103152206
23972,DegreeBranch,82.94639298234593
10005,,46.00977082360067
9388,MartialStatus,83.60938600288733
6043,HighestDegree,83.59161704168177
21796,,44.41944473302706
7411,EmpScore,88.33390763858328
20010,MartialStatus,83.46926833212005
20664,MartialStatus,83.91812185551159
20033,DegreeBranch,82.10566965639183
9627,DegreeBranch,83.46990250364288
17307,DegreeBranch,83.10967222488118
24146,CurrentCompanyType,79.49391897212051
5045,Gender,82.16231038880038
17483,DegreeBranch,82.4722125486685
22411,DegreeBranch,83.00757759007048
18349,Gender,81.5561952046461
11871,,49.20735743860285
13325,Gender,81.24382588022023
5785,,73.46658925980178
15832,DegreeBranch,90.73088590666111
16728,,70.68452090572036
21960,Gender,82.33412925728595
13589,,49.48052688599411
16299,Gender,81.50988359646122
20778,YearsOfExperince,90.17954335625613
18733,,75.20329386810639
7167,Gender,82.49460358384457
5531,YearsOfExperince,83.01903860788178
15689,DegreeBranch,90.14106627888489
15983,HighestDegree,90.06659160471148
9007,HighestDegree,90.1203616048908
17268,,46.100354859659454
17732,DegreeBranch,82.72048836761994
13360,Gender,81.09610359847908
3025,Gender,82.34556431528152
23698,,46.0344824206451
4343,,46.80980781885403
18472,EmpScore,90.4149350580821
14051,,47.53440186522238
5575,Gender,81.64707236395358
10441,Gender,81.97942162945706
20910,CurrentCompanyType,69.80294298955876
7481,Gender,81.77773102231293
7962,DegreeBranch,80.74672930165124
9178,Gender,82.72387114106931
22441,DegreeBranch,82.87554288181767
13550,,51.28764385214736
22463,Ethinicity,83.44808727350666
18736,,48.204091522283925
19797,,45.293977672902905
14102,,46.291317292720194
15137,DegreeBranch,82.42545064445088
14931,EmpScore,81.88131489700788
13043,EmpScore,82.88062475061422
24153,HighestDegree,89.32352729799656
17839,,47.32048339828263
23008,HighestDegree,82.12677311363448
21099,,82.68167531497117
3212,DegreeBranch,81.60275498361874
13565,YearsOfExperince,84.18997542619769
15678,,85.08090420010934
16761,DegreeBranch,90.03945151094776
13861,YearsOfExperince,83.2921227637075
17675,YearsOfExperince,81.59309641254917
13448,Gender,82.64601904681996
14146,Gender,80.97316053323975
16496,DegreeBranch,83.62226072861738
9807,,48.33956038999161
10266,YearsOfExperince,82.99500134833914
4366,Gender,80.79800652703015
12320,CurrentCompanyType,65.3151977071499
10870,,46.80565533775992
19770,DegreeBranch,89.80897203466243
4622,,46.08333262832484
23170,DegreeBranch,82.83567745265192
23655,YearsOfExperince,82.83313767641478
18742,,45.936756583122985
6683,CurrentCompanyType,67.02154991261531
13371,Gender,81.5556768356787
21400,DegreeBranch,82.4818351993747
8871,Gender,81.0149157824007
24030,,77.37434974283113
20446,Gender,83.64752872654176
9725,DegreeBranch,91.49003392588416
6928,,46.69057089789923
18034,Gender,81.87176015863106
23491,DegreeBranch,83.35616708417596
9194,Gender,82.19331631395978
6631,DegreeBranch,90.00378495579858
18165,MartialStatus,82.75462765883381
17310,Ethinicity,84.00084860437299
11237,,46.23671175176613
4172,HighestDegree,83.1071189700298
4584,,71.85738869125991
22001,,48.0698357177607
16326,Gender,83.10171373665034
19762,DegreeBranch,82.4567108195446
22492,DegreeBranch,89.31154711909001
23046,DegreeBranch,83.12080754083216
13749,Gender,82.70657996908531
21493,Gender,79.95954996148133
17063,,77.62175754142592
17392,,47.02419075231981
7276,,48.80567765920742
21643,Gender,82.53363384406738
17525,Gender,82.58392896895708
23770,Gender,83.76488386239701
